"","Id","10th","25th","75th","90th","Mean","Prob_Smooth"
"24551",458509,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0310839215686275,0
"24554",458533,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0262196078431373,0.432567
"24559",458583,0.00392156862745098,0.00784313725490196,0.0196078431372549,0.0352941176470588,0.0240172549019608,0.151628
"24562",458614,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0552941176470585,0.0322949019607843,0.126219
"24565",458627,0.00784313725490196,0.0156862745098039,0.0470588235294118,0.0945098039215683,0.0513803921568627,0.283752
"24566",458647,0.00784313725490196,0.0156862745098039,0.0745098039215686,0.258823529411765,0.0798462745098039,0.16026
"24572",458734,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0627450980392157,0.0356956862745098,0.563426
"24574",458767,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0313725490196078,0.0210180392156863,0.210691
"24575",458771,0.00784313725490196,0.0156862745098039,0.0431372549019608,0.0745098039215686,0.0426713725490196,0.578338
"24576",458791,0,0.00392156862745098,0.0196078431372549,0.0470588235294118,0.0325207843137255,0.326702
"24578",458802,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0627450980392157,0.0375435294117647,0.369996
"24579",458815,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.0709803921568624,0.0389270588235294,0.589043
"24580",458845,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0326494117647059,0.650318
"24582",458870,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.026476862745098,0.594639
"24583",458872,0.00784313725490196,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0334321568627451,0.246578
"24585",458916,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.0941176470588235,0.0468658823529412,0.132004
"24586",458932,0,0.00392156862745098,0.0196078431372549,0.0431372549019608,0.0248878431372549,0.042041
"24588",458974,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0549019607843137,0.0319262745098039,0.094502
"24589",459009,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0666666666666667,0.0362321568627451,0.729961
"24590",459013,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0352941176470588,0.024956862745098,0.110434
"24592",459042,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0784313725490196,0.0405192156862745,0.880285
"24593",459045,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0552941176470585,0.0342447058823529,0.709133
"24596",459109,0,0.00392156862745098,0.0235294117647059,0.0592156862745094,0.0382290196078431,0.573915
"24597",459153,0.0117647058823529,0.0235294117647059,0.0666666666666667,0.101960784313725,0.0593254901960784,0.813
"24598",459161,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0250949019607843,0.108364
"24599",459163,0,0.00392156862745098,0.0235294117647059,0.0705882352941176,0.0323843137254902,0.685452
"24604",459194,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0267356862745098,0.349232
"24606",459206,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0901960784313725,0.047123137254902,0.167629
"24608",459234,0.00392156862745098,0.0117647058823529,0.0313725490196078,0.0549019607843137,0.0365411764705882,0.068622
"24610",459257,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0281694117647059,0.128516
"24611",459259,0.00784313725490196,0.0117647058823529,0.0509803921568627,0.113725490196078,0.0525286274509804,0.504618
"24614",459317,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0291074509803922,0.254253
"24615",459338,0.0117647058823529,0.0235294117647059,0.0705882352941176,0.156862745098039,0.0695372549019608,0.788683
"24618",459360,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0901960784313725,0.0469709803921569,0.625281
"24619",459391,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0259545098039216,0.069468
"24623",459452,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0431372549019608,0.0264360784313726,0.37753
"24624",459455,0,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0203921568627451,0.508568
"24625",459461,0.00784313725490196,0.0156862745098039,0.0627450980392157,0.153333333333333,0.0643921568627451,0.463192
"24626",459508,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.14156862745098,0.0563921568627451,0.669283
"24628",459548,0.00784313725490196,0.0117647058823529,0.0352941176470588,0.0552941176470585,0.03432,0.269689
"24629",459564,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0349019607843137,0.56337
"24631",459569,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.168627450980392,0.0623623529411765,0.469744
"24632",459580,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0348141176470588,0.107962
"24634",459606,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0304109803921569,0.26011
"24640",459675,0.0196078431372549,0.0274509803921569,0.0666666666666667,0.0980392156862745,0.0591011764705882,0.483283
"24642",459738,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0431372549019608,0.0261474509803922,0.073
"24643",459742,0.00784313725490196,0.0156862745098039,0.0470588235294118,0.109803921568627,0.0544345098039216,0.744778
"24645",459755,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0823529411764706,0.0403529411764706,0.325384
"24647",459798,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0201725490196078,0.462917
"24649",459850,0.00392156862745098,0.00784313725490196,0.0431372549019608,0.109803921568627,0.0451074509803922,0.037424
"24650",459861,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0549019607843137,0.035681568627451,0.523818
"24653",459919,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0353113725490196,0.109574
"24654",459931,0.00392156862745098,0.0117647058823529,0.0470588235294118,0.129411764705882,0.0564533333333333,0.551508
"24655",459975,0,0.00392156862745098,0.0156862745098039,0.0431372549019608,0.0251247058823529,0.143176
"24656",459988,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0588235294117647,0.03392,0.597968
"24657",459994,0.00392156862745098,0.00784313725490196,0.0627450980392157,0.12156862745098,0.0496282352941176,0.922993
"24660",460082,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0945098039215683,0.048403137254902,0.044058
"24661",460088,0,0.00392156862745098,0.0274509803921569,0.0549019607843137,0.031921568627451,0.514908
"24669",460166,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0470588235294118,0.0301411764705882,0
"24672",460240,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0318729411764706,0.190146
"24675",460279,0.00784313725490196,0.0156862745098039,0.0431372549019608,0.0666666666666667,0.03944,0.75833
"24678",460340,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0666666666666667,0.0356266666666667,0.474092
"24681",460400,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.034561568627451,0.041715
"24682",460415,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.031676862745098,0.018176
"24683",460452,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0265443137254902,0.209224
"24684",460480,0.00784313725490196,0.0117647058823529,0.0392156862745098,0.0705882352941176,0.0409866666666667,0.65391
"24685",460486,0.0156862745098039,0.0352941176470588,0.164705882352941,0.27843137254902,0.113290980392157,0.170828
"24691",460538,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0276878431372549,0.780349
"24692",460542,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0251388235294118,0.487176
"24693",460566,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0552941176470585,0.0342650980392157,0.056983
"24695",460569,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0360894117647059,0.467416
"24696",460580,0.00392156862745098,0.00392156862745098,0.0352941176470588,0.0901960784313725,0.041278431372549,0.543856
"24697",460599,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0901960784313725,0.0401474509803922,0.747662
"24698",460629,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0549019607843137,0.031521568627451,0.452159
"24699",460635,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.032563137254902,0.30141
"24701",460653,0,0.00392156862745098,0.0274509803921569,0.0627450980392157,0.0359513725490196,0.195393
"24702",460663,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0272470588235294,0.128871
"24703",460676,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0823529411764706,0.0366980392156863,0.587268
"24709",460792,0,0.00392156862745098,0.0313725490196078,0.0666666666666667,0.0361662745098039,0.689102
"24710",460805,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0588235294117647,0.0358901960784314,0.348354
"24717",460911,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0296407843137255,0.576564
"24718",460924,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0666666666666667,0.0334541176470588,0.570867
"24719",460931,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0470588235294118,0.024958431372549,0.423112
"24721",460933,0.00392156862745098,0.00392156862745098,0.0352941176470588,0.117647058823529,0.0478101960784314,0.671941
"24722",460935,0.00392156862745098,0.0117647058823529,0.0313725490196078,0.0549019607843137,0.0314101960784314,0.718946
"24724",460943,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0385207843137255,0.335771
"24725",460953,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0202196078431373,0.253986
"24726",460963,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0666666666666667,0.0367639215686274,0.808628
"24728",460980,0,0.00392156862745098,0.0274509803921569,0.0549019607843137,0.0332407843137255,0.218049
"24729",460995,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0307560784313725,0.297135
"24730",460996,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0263388235294118,0.274468
"24732",461054,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0273772549019608,0.033076
"24734",461127,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0549019607843137,0.0296156862745098,0.544872
"24735",461144,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0299874509803922,0.090551
"24739",461193,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0705882352941176,0.0380690196078431,0.417954
"24742",461253,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.0980392156862745,0.0439403921568627,0.404448
"24746",461339,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0549019607843137,0.0309976470588235,0.256638
"24750",461357,0,0.00392156862745098,0.0235294117647059,0.0549019607843137,0.0332627450980392,0.175728
"24752",461386,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0431372549019608,0.0263403921568627,0.182998
"24753",461387,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0705882352941176,0.0404439215686275,0.53378
"24754",461414,0.00784313725490196,0.0156862745098039,0.0509803921568627,0.0784313725490196,0.0443733333333333,0.588357
"24755",461481,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.0254807843137255,0.273969
"24757",461528,0,0.00392156862745098,0.0196078431372549,0.0470588235294118,0.0314133333333333,0.261275
"24758",461534,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0588235294117647,0.0376172549019608,0.299894
"24760",461541,0,0.00392156862745098,0.0196078431372549,0.0470588235294118,0.0288125490196078,0.622609
"24763",461654,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0318588235294118,0.080882
"24765",461707,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.0941176470588235,0.0465882352941176,0.622137
"24767",461736,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0294698039215686,0.773
"24768",461760,0.00784313725490196,0.0117647058823529,0.0431372549019608,0.0784313725490196,0.0424125490196078,0.228598
"24769",461784,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0784313725490196,0.0377835294117647,0.830075
"24770",461785,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.109803921568627,0.0494101960784314,0.904572
"24773",461813,0.00392156862745098,0.00784313725490196,0.0470588235294118,0.16078431372549,0.0563247058823529,0.451031
"24774",461821,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0313725490196078,0.0199905882352941,0.453245
"24775",461856,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0901960784313725,0.04528,0.764783
"24776",461862,0,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0264407843137255,0.21625
"24777",461878,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0269458823529412,0.022286
"24782",461968,0,0.00392156862745098,0.0156862745098039,0.0313725490196078,0.0250054901960784,0.309966
"24784",462000,0,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0227780392156863,0.534274
"24785",462003,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.105882352941176,0.0440486274509804,0.073956
"24787",462035,0,0.00392156862745098,0.0235294117647059,0.0470588235294118,0.0268486274509804,0.659174
"24789",462060,0.00784313725490196,0.0156862745098039,0.266666666666667,0.290196078431373,0.117256470588235,0.174508
"24791",462088,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0249725490196078,0.517021
"24792",462089,0,0.00392156862745098,0.0274509803921569,0.0627450980392157,0.0334211764705882,0.284853
"24793",462092,0,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0273082352941176,0.185125
"24798",462146,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.029598431372549,0.598237
"24800",462157,0.00784313725490196,0.0117647058823529,0.0392156862745098,0.0627450980392157,0.0363137254901961,0.263839
"24801",462165,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0705882352941176,0.041521568627451,0.850902
"24806",462227,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0901960784313725,0.043196862745098,0.642358
"24807",462250,0,0.00784313725490196,0.0235294117647059,0.0431372549019608,0.0255262745098039,0.043273
"24808",462253,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0298619607843137,0.018407
"24809",462261,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0294933333333333,0.05445
"24811",462306,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0862745098039216,0.0415403921568627,0.027458
"24812",462325,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0307905882352941,0.662
"24813",462337,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0509803921568627,0.0298572549019608,0.010831
"24818",462457,0,0.00392156862745098,0.0274509803921569,0.0588235294117647,0.0365898039215686,0.671603
"24820",462463,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.0288313725490196,0.043
"24822",462499,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0324549019607843,0.355386
"24824",462548,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0627450980392157,0.042641568627451,0.173385
"24825",462575,0.00392156862745098,0.00392156862745098,0.0313725490196078,0.0588235294117647,0.0306258823529412,0.656881
"24826",462583,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0431372549019608,0.0252564705882353,0.195492
"24827",462599,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0588235294117647,0.0353976470588235,0.159527
"24828",462611,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0323262745098039,0.905353
"24830",462629,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.101960784313725,0.0430980392156863,0.019775
"24831",462636,0,0.00392156862745098,0.0313725490196078,0.0980392156862745,0.0420580392156863,0.460828
"24832",462651,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0304094117647059,0.102953
"24834",462658,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0627450980392157,0.0347529411764706,0.677972
"24835",462668,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0588235294117647,0.0293992156862745,0.414758
"24838",462695,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.121960784313725,0.0529019607843137,0.567456
"24839",462708,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0666666666666667,0.0379764705882353,0.337455
"24840",462728,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0705882352941176,0.037116862745098,0.811606
"24841",462762,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0745098039215686,0.0462321568627451,0.693606
"24843",462772,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0552941176470585,0.0372690196078431,0.657806
"24844",462809,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0241458823529412,0.904314
"24845",462834,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0319356862745098,0.43523
"24847",462856,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.0862745098039216,0.0437725490196078,0.819663
"24850",462878,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0352125490196078,0.792145
"24851",462892,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.105882352941176,0.0509992156862745,0
"24852",462911,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0298886274509804,0.128282
"24854",462935,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0352941176470588,0.0194964705882353,0.659
"24856",462966,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0343921568627451,0.154912
"24858",462998,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.106274509803921,0.0450949019607843,0.966052
"24860",463011,0.00392156862745098,0.0117647058823529,0.0274509803921569,0.0431372549019608,0.0247937254901961,0.841
"24864",463041,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0627450980392157,0.0343090196078431,0.281718
"24865",463069,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0388658823529412,0.201249
"24867",463075,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0325725490196078,0.292931
"24872",463178,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.129803921568627,0.0545223529411765,0.372244
"24874",463208,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.129411764705882,0.0545976470588235,0.599909
"24877",463249,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0745098039215686,0.0404611764705882,0.033948
"24880",463282,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0980392156862745,0.0417333333333333,0.842694
"24882",463315,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0392156862745098,0.0258854901960784,0.052915
"24883",463318,0,0.00392156862745098,0.0156862745098039,0.0352941176470588,0.0202964705882353,0.355243
"24887",463385,0,0.00392156862745098,0.0196078431372549,0.0431372549019608,0.0278556862745098,0.287302
"24888",463400,0,0.00392156862745098,0.0196078431372549,0.0509803921568627,0.025436862745098,0.503032
"24889",463414,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0470588235294118,0.0292423529411765,0.088952
"24890",463416,0.00392156862745098,0.0117647058823529,0.0549019607843137,0.109803921568627,0.0517003921568627,0.809092
"24891",463429,0.00784313725490196,0.0156862745098039,0.0588235294117647,0.168627450980392,0.0635247058823529,0.033938
"24892",463531,0.0117647058823529,0.0235294117647059,0.0666666666666667,0.109803921568627,0.0599749019607843,0.851402
"24894",463588,0.00392156862745098,0.0117647058823529,0.0588235294117647,0.161176470588235,0.0645647058823529,0.729264
"24895",463600,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0474509803921565,0.0277819607843137,0.068972
"24896",463605,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0666666666666667,0.0351639215686275,0.481708
"24897",463629,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0263607843137255,0.724563
"24898",463632,0.00392156862745098,0.0117647058823529,0.0313725490196078,0.0588235294117647,0.0331529411764706,0.024
"24899",463635,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0345207843137255,0.626045
"24901",463681,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0627450980392157,0.0347560784313726,0.600881
"24903",463692,0.00392156862745098,0.00784313725490196,0.0431372549019608,0.105882352941176,0.0454180392156863,0.214685
"24906",463719,0.00392156862745098,0.00392156862745098,0.0205882352941176,0.0392156862745098,0.0236956862745098,0.315814
"24907",463738,0.00392156862745098,0.0117647058823529,0.0549019607843137,0.133333333333333,0.0567372549019608,0.663579
"24908",463739,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0784313725490196,0.042156862745098,0.429059
"24912",463768,0.00392156862745098,0.00392156862745098,0.0235294117647059,0.0509803921568627,0.0273490196078431,0.872
"24914",463840,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0431372549019608,0.0257458823529412,0.387299
"24917",463926,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.0275058823529412,0.905312
"24919",463940,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.105882352941176,0.0504580392156863,0.504732
"24920",463959,0,0.00392156862745098,0.0196078431372549,0.0431372549019608,0.0305286274509804,0
"24921",463991,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0705882352941176,0.0404439215686275,0.909778
"24926",464055,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0295811764705882,0.185425
"24927",464108,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.032881568627451,0.127055
"24931",464194,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0343325490196078,0.836779
"24937",464269,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0823529411764706,0.0357898039215686,0.140605
"24942",464346,0.00392156862745098,0.0117647058823529,0.0313725490196078,0.0549019607843137,0.0362494117647059,0.594
"24945",464384,0,0.00392156862745098,0.0156862745098039,0.0392156862745098,0.0240752941176471,0.42871
"24947",464411,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0627450980392157,0.0306149019607843,0.570639
"24948",464413,0.00392156862745098,0.00784313725490196,0.0352941176470588,0.0670588235294114,0.0327607843137255,0.805195
"24954",464481,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0392156862745098,0.0261662745098039,0.200083
"24955",464484,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0862745098039216,0.0402447058823529,0.89289
"24957",464526,0.00392156862745098,0.0117647058823529,0.0549019607843137,0.2,0.0679686274509804,0.715094
"24961",464604,0.0235294117647059,0.0392156862745098,0.109803921568627,0.196078431372549,0.0949803921568627,0.661946
"24963",464615,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0666666666666667,0.0360094117647059,0.08468
"24966",464684,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0549019607843137,0.0301537254901961,0.826666
"24968",464711,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0431372549019608,0.0231498039215686,0.579105
"24969",464714,0.00392156862745098,0.00784313725490196,0.0235294117647059,0.0470588235294118,0.0292643137254902,0.121056
"24970",464728,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0745098039215686,0.0380956862745098,0.328903
"24971",464763,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0784313725490196,0.0442901960784314,0.736264
"24975",464798,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0431372549019608,0.0243074509803922,0.386663
"24976",464817,0,0.00392156862745098,0.0274509803921569,0.0588235294117647,0.0326133333333333,0.410117
"24977",464819,0.00392156862745098,0.00784313725490196,0.0431372549019608,0.106274509803921,0.0490321568627451,0.861129
"24980",464868,0.00392156862745098,0.0117647058823529,0.0470588235294118,0.12156862745098,0.0538352941176471,0.289576
"24983",464906,0.00392156862745098,0.0117647058823529,0.0509803921568627,0.101960784313725,0.0461380392156863,0.436976
"24984",464918,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0784313725490196,0.039516862745098,0.472417
"24985",464921,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0592156862745094,0.0320972549019608,0.907908
"24986",464923,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0509803921568627,0.031438431372549,0.307743
"24987",464941,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0666666666666667,0.0393505882352941,0.55824
"24988",464992,0.00392156862745098,0.0156862745098039,0.0509803921568627,0.101960784313725,0.0544078431372549,0.772169
"24989",465009,0.00392156862745098,0.00784313725490196,0.0431372549019608,0.117647058823529,0.0528078431372549,0.852347
"24990",465030,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0666666666666667,0.0337066666666667,0.225026
"24992",465049,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0353129411764706,0.683197
"24993",465056,0.0392156862745098,0.0588235294117647,0.117647058823529,0.156862745098039,0.0986447058823529,0.469101
"24996",465096,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0627450980392157,0.0426792156862745,0.288877
"24997",465109,0.00392156862745098,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0226494117647059,0.431456
"24998",465121,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0306525490196078,0.412781
"24999",465166,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0862745098039216,0.043201568627451,0.136266
"25000",465176,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0470588235294118,0.0293396078431373,0.244291
"25001",465195,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0470588235294118,0.0281537254901961,0.576258
"25004",465213,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0349819607843137,0.014806
"25006",465240,0.00392156862745098,0.00784313725490196,0.0313725490196078,0.0549019607843137,0.0360737254901961,0.27397
"25008",465317,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.164705882352941,0.0585976470588235,0.187099
"25009",465319,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0217490196078431,0.274679
"25010",465340,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0862745098039216,0.0409050980392157,0.720828
"25012",465387,0.00784313725490196,0.0147058823529412,0.0392156862745098,0.0862745098039216,0.0483482352941177,0.517817
"25013",465390,0.00392156862745098,0.00392156862745098,0.0274509803921569,0.0862745098039216,0.0436643137254902,0.835772
"25014",465394,0,0.00392156862745098,0.0196078431372549,0.0392156862745098,0.0265537254901961,0.559818
"25015",465423,0.00392156862745098,0.0117647058823529,0.0431372549019608,0.129411764705882,0.0536533333333333,0.275368
"25019",465549,0.00784313725490196,0.0156862745098039,0.0431372549019608,0.0784313725490196,0.0422447058823529,0.954
"25020",465550,0.00784313725490196,0.0156862745098039,0.0392156862745098,0.0666666666666667,0.0393364705882353,0.217655
"25022",465562,0,0.00392156862745098,0.0196078431372549,0.0352941176470588,0.0230321568627451,0.189608
"25027",465588,0.00392156862745098,0.00784313725490196,0.0392156862745098,0.0901960784313725,0.0418760784313725,0.996496
"25029",465607,0.00392156862745098,0.0117647058823529,0.0392156862745098,0.0666666666666667,0.0392894117647059,0.464835
"25030",465624,0.0196078431372549,0.0274509803921569,0.0627450980392157,0.0862745098039216,0.0549192156862745,0.062448
"25033",465658,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0509803921568627,0.0275498039215686,0.8
"25035",465700,0,0.00392156862745098,0.0235294117647059,0.0431372549019608,0.0289176470588235,0.190162
"25038",465735,0.00392156862745098,0.0117647058823529,0.0352941176470588,0.0745098039215686,0.0412564705882353,0
"25041",465753,0.00392156862745098,0.00784313725490196,0.0274509803921569,0.0549019607843137,0.0297945098039216,0.420304
